transaction_id,customer_id,decline_reason,decline_bucket,amount_inr,eligible_for_baseline,scheduled_retry_hours,attempted_retry_count,recovered,successful_retry_hours,recovery_status,recovered_inr,lost_inr
TX005689,C01473,insufficient_funds,SOFT_RETRY,12157.29,True,24|48|72,1,True,24.0,recovered,12157.29,0.0
TX005690,C01615,payment_timed_out,SOFT_RETRY,546.72,True,24|48|72,1,True,24.0,recovered,546.72,0.0
TX005691,C00122,card_not_enrolled,HARD_FAILURE,1746.8,False,,0,False,,not_eligible,0.0,1746.8
TX005692,C01448,payment_timed_out,SOFT_RETRY,722.13,True,24|48|72,3,False,,lost,0.0,722.13
TX005693,C01030,card_expired,HARD_FAILURE,1411.25,False,,0,False,,not_eligible,0.0,1411.25
TX005694,C01088,transaction_limit_exceeded,SOFT_RETRY,1113.52,True,24|48|72,2,True,48.0,recovered,1113.52,0.0
TX005695,C01713,incorrect_card_details,HARD_FAILURE,714.21,False,,0,False,,not_eligible,0.0,714.21
TX005696,C00702,insufficient_funds,SOFT_RETRY,62247.97,True,24|48|72,2,True,48.0,recovered,62247.97,0.0
TX005697,C01785,incorrect_cvv,HARD_FAILURE,1664.36,False,,0,False,,not_eligible,0.0,1664.36
TX005698,C01870,payment_declined_due_to_high_traffic,SOFT_RETRY,1275.36,True,24|48|72,1,True,24.0,recovered,1275.36,0.0
TX005699,C01610,bank_technical_error,SOFT_RETRY,1056.86,True,24|48|72,1,True,24.0,recovered,1056.86,0.0
TX005700,C00043,insufficient_funds,SOFT_RETRY,563.18,True,24|48|72,1,True,24.0,recovered,563.18,0.0
TX005701,C00285,gateway_technical_error,SOFT_RETRY,169.62,True,24|48|72,2,True,48.0,recovered,169.62,0.0
TX005702,C00935,transaction_limit_exceeded,SOFT_RETRY,1698.9,True,24|48|72,3,False,,lost,0.0,1698.9
TX005703,C01467,card_expired,HARD_FAILURE,892.12,False,,0,False,,not_eligible,0.0,892.12
TX005704,C00351,payment_declined_due_to_high_traffic,SOFT_RETRY,611.69,True,24|48|72,3,False,,lost,0.0,611.69
TX005705,C00519,transaction_daily_limit_exceeded,SOFT_RETRY,11929.22,True,24|48|72,3,False,,lost,0.0,11929.22
TX005706,C00896,insufficient_funds,SOFT_RETRY,2096.76,True,24|48|72,1,True,24.0,recovered,2096.76,0.0
TX005707,C00587,insufficient_funds,SOFT_RETRY,6323.55,True,24|48|72,1,True,24.0,recovered,6323.55,0.0
TX005708,C00663,insufficient_funds,SOFT_RETRY,1023.07,True,24|48|72,1,True,24.0,recovered,1023.07,0.0
TX005709,C00025,insufficient_funds,SOFT_RETRY,14709.93,True,24|48|72,2,True,48.0,recovered,14709.93,0.0
TX005710,C00979,card_declined,SOFT_RETRY,2490.58,True,24|48|72,1,True,24.0,recovered,2490.58,0.0
TX005711,C01897,payment_declined_due_to_high_traffic,SOFT_RETRY,1573.98,True,24|48|72,1,True,24.0,recovered,1573.98,0.0
TX005712,C01244,insufficient_funds,SOFT_RETRY,739.78,True,24|48|72,3,False,,lost,0.0,739.78
TX005713,C01083,insufficient_funds,SOFT_RETRY,2258.57,True,24|48|72,2,True,48.0,recovered,2258.57,0.0
TX005714,C00600,card_expired,HARD_FAILURE,2495.12,False,,0,False,,not_eligible,0.0,2495.12
TX005715,C00038,insufficient_funds,SOFT_RETRY,3408.01,True,24|48|72,2,True,48.0,recovered,3408.01,0.0
TX005716,C01380,insufficient_funds,SOFT_RETRY,1221.67,True,24|48|72,3,False,,lost,0.0,1221.67
TX005717,C00173,insufficient_funds,SOFT_RETRY,374.24,True,24|48|72,3,False,,lost,0.0,374.24
TX005718,C01802,incorrect_card_details,HARD_FAILURE,1303.6,False,,0,False,,not_eligible,0.0,1303.6
TX005719,C00165,payment_timed_out,SOFT_RETRY,1453.06,True,24|48|72,3,False,,lost,0.0,1453.06
TX005720,C01035,insufficient_funds,SOFT_RETRY,1741.16,True,24|48|72,1,True,24.0,recovered,1741.16,0.0
TX005721,C00667,insufficient_funds,SOFT_RETRY,606.02,True,24|48|72,3,False,,lost,0.0,606.02
TX005722,C00435,card_declined,SOFT_RETRY,1273.68,True,24|48|72,3,False,,lost,0.0,1273.68
TX005723,C01725,payment_timed_out,SOFT_RETRY,10959.59,True,24|48|72,3,False,,lost,0.0,10959.59
TX005724,C00148,insufficient_funds,SOFT_RETRY,11909.7,True,24|48|72,1,True,24.0,recovered,11909.7,0.0
TX005725,C01980,payment_risk_check_failed,DO_NOT_RETRY,1684.02,False,,0,False,,not_eligible,0.0,1684.02
TX005726,C01538,gateway_technical_error,SOFT_RETRY,2364.2,True,24|48|72,3,False,,lost,0.0,2364.2
TX005727,C01370,insufficient_funds,SOFT_RETRY,479.86,True,24|48|72,1,True,24.0,recovered,479.86,0.0
TX005728,C01508,transaction_daily_limit_exceeded,SOFT_RETRY,1159.03,True,24|48|72,3,False,,lost,0.0,1159.03
TX005729,C01391,transaction_daily_limit_exceeded,SOFT_RETRY,557.65,True,24|48|72,1,True,24.0,recovered,557.65,0.0
TX005730,C01641,issuer_technical_error,SOFT_RETRY,16357.47,True,24|48|72,3,False,,lost,0.0,16357.47
TX005731,C00075,insufficient_funds,SOFT_RETRY,1397.44,True,24|48|72,3,False,,lost,0.0,1397.44
TX005732,C00029,gateway_technical_error,SOFT_RETRY,417.1,True,24|48|72,3,True,72.0,recovered,417.1,0.0
TX005733,C01440,transaction_limit_exceeded,SOFT_RETRY,119.85,True,24|48|72,1,True,24.0,recovered,119.85,0.0
TX005734,C01879,card_expired,HARD_FAILURE,5209.31,False,,0,False,,not_eligible,0.0,5209.31
TX005735,C01328,insufficient_funds,SOFT_RETRY,1176.54,True,24|48|72,1,True,24.0,recovered,1176.54,0.0
TX005736,C00570,payment_timed_out,SOFT_RETRY,1108.69,True,24|48|72,1,True,24.0,recovered,1108.69,0.0
TX005737,C00629,insufficient_funds,SOFT_RETRY,504.37,True,24|48|72,3,False,,lost,0.0,504.37
TX005738,C00583,payment_declined_due_to_high_traffic,SOFT_RETRY,14988.42,True,24|48|72,3,False,,lost,0.0,14988.42
TX005739,C01921,card_not_enrolled,HARD_FAILURE,17176.8,False,,0,False,,not_eligible,0.0,17176.8
TX005740,C00797,transaction_limit_exceeded,SOFT_RETRY,1080.94,True,24|48|72,3,False,,lost,0.0,1080.94
TX005741,C01509,insufficient_funds,SOFT_RETRY,8740.02,True,24|48|72,3,False,,lost,0.0,8740.02
TX005742,C00471,bank_technical_error,SOFT_RETRY,929.44,True,24|48|72,3,False,,lost,0.0,929.44
TX005743,C00414,bank_technical_error,SOFT_RETRY,923.37,True,24|48|72,3,False,,lost,0.0,923.37
TX005744,C00842,card_declined,SOFT_RETRY,6293.23,True,24|48|72,3,True,72.0,recovered,6293.23,0.0
TX005745,C00774,insufficient_funds,SOFT_RETRY,611.43,True,24|48|72,3,False,,lost,0.0,611.43
TX005746,C01851,payment_declined_due_to_high_traffic,SOFT_RETRY,7465.82,True,24|48|72,1,True,24.0,recovered,7465.82,0.0
TX005747,C01613,transaction_limit_exceeded,SOFT_RETRY,967.9,True,24|48|72,3,False,,lost,0.0,967.9
TX005748,C00356,card_declined,SOFT_RETRY,11026.52,True,24|48|72,3,False,,lost,0.0,11026.52
TX005749,C00724,transaction_limit_exceeded,SOFT_RETRY,882.87,True,24|48|72,3,False,,lost,0.0,882.87
TX005750,C01595,incorrect_card_details,HARD_FAILURE,1168.19,False,,0,False,,not_eligible,0.0,1168.19
TX005751,C00496,incorrect_cvv,HARD_FAILURE,8734.95,False,,0,False,,not_eligible,0.0,8734.95
TX005752,C01768,card_expired,HARD_FAILURE,568.93,False,,0,False,,not_eligible,0.0,568.93
TX005753,C00636,card_expired,HARD_FAILURE,2799.54,False,,0,False,,not_eligible,0.0,2799.54
TX005754,C00251,card_declined,SOFT_RETRY,111.49,True,24|48|72,3,False,,lost,0.0,111.49
TX005755,C00886,payment_cancelled,HARD_FAILURE,2186.85,False,,0,False,,not_eligible,0.0,2186.85
TX005756,C01376,gateway_technical_error,SOFT_RETRY,14018.12,True,24|48|72,3,False,,lost,0.0,14018.12
TX005757,C01514,insufficient_funds,SOFT_RETRY,772.88,True,24|48|72,3,False,,lost,0.0,772.88
TX005758,C01148,insufficient_funds,SOFT_RETRY,175.75,True,24|48|72,3,False,,lost,0.0,175.75
TX005759,C00335,transaction_daily_limit_exceeded,SOFT_RETRY,593.19,True,24|48|72,2,True,48.0,recovered,593.19,0.0
TX005760,C00735,issuer_technical_error,SOFT_RETRY,17166.91,True,24|48|72,3,False,,lost,0.0,17166.91
TX005761,C00081,insufficient_funds,SOFT_RETRY,1669.35,True,24|48|72,1,True,24.0,recovered,1669.35,0.0
TX005762,C00552,card_expired,HARD_FAILURE,749.44,False,,0,False,,not_eligible,0.0,749.44
TX005763,C00288,gateway_technical_error,SOFT_RETRY,8474.35,True,24|48|72,3,True,72.0,recovered,8474.35,0.0
TX005764,C00194,server_error,SOFT_RETRY,419.84,True,24|48|72,3,False,,lost,0.0,419.84
TX005765,C00980,transaction_limit_exceeded,SOFT_RETRY,2095.91,True,24|48|72,3,False,,lost,0.0,2095.91
TX005766,C00007,payment_cancelled,HARD_FAILURE,770.49,False,,0,False,,not_eligible,0.0,770.49
TX005767,C00349,issuer_technical_error,SOFT_RETRY,707.09,True,24|48|72,3,False,,lost,0.0,707.09
TX005768,C00671,insufficient_funds,SOFT_RETRY,1875.75,True,24|48|72,1,True,24.0,recovered,1875.75,0.0
TX005769,C00503,card_declined,SOFT_RETRY,705.0,True,24|48|72,3,False,,lost,0.0,705.0
TX005770,C00464,issuer_technical_error,SOFT_RETRY,1633.53,True,24|48|72,3,False,,lost,0.0,1633.53
TX005771,C01675,bank_technical_error,SOFT_RETRY,11004.98,True,24|48|72,3,False,,lost,0.0,11004.98
TX005772,C00852,incorrect_card_details,HARD_FAILURE,10537.57,False,,0,False,,not_eligible,0.0,10537.57
TX005773,C01952,incorrect_card_details,HARD_FAILURE,674.19,False,,0,False,,not_eligible,0.0,674.19
TX005774,C01798,insufficient_funds,SOFT_RETRY,717.09,True,24|48|72,3,False,,lost,0.0,717.09
TX005775,C01198,bank_technical_error,SOFT_RETRY,5869.94,True,24|48|72,3,False,,lost,0.0,5869.94
TX005776,C01449,bank_technical_error,SOFT_RETRY,9102.65,True,24|48|72,3,False,,lost,0.0,9102.65
TX005777,C00840,insufficient_funds,SOFT_RETRY,172.0,True,24|48|72,2,True,48.0,recovered,172.0,0.0
TX005778,C00154,payment_timed_out,SOFT_RETRY,19222.57,True,24|48|72,2,True,48.0,recovered,19222.57,0.0
TX005779,C00661,card_declined,SOFT_RETRY,492.93,True,24|48|72,2,True,48.0,recovered,492.93,0.0
TX005780,C00701,server_error,SOFT_RETRY,1035.15,True,24|48|72,3,False,,lost,0.0,1035.15
TX005781,C00611,payment_timed_out,SOFT_RETRY,1583.25,True,24|48|72,3,False,,lost,0.0,1583.25
TX005782,C00124,payment_declined_due_to_high_traffic,SOFT_RETRY,764.55,True,24|48|72,2,True,48.0,recovered,764.55,0.0
TX005783,C00927,incorrect_card_details,HARD_FAILURE,616.56,False,,0,False,,not_eligible,0.0,616.56
TX005784,C01024,insufficient_funds,SOFT_RETRY,962.66,True,24|48|72,3,True,72.0,recovered,962.66,0.0
TX005785,C00326,transaction_limit_exceeded,SOFT_RETRY,6167.48,True,24|48|72,3,False,,lost,0.0,6167.48
TX005786,C00549,card_declined,SOFT_RETRY,458.54,True,24|48|72,1,True,24.0,recovered,458.54,0.0
TX005787,C00618,insufficient_funds,SOFT_RETRY,11865.42,True,24|48|72,3,False,,lost,0.0,11865.42
TX005788,C01338,insufficient_funds,SOFT_RETRY,2087.27,True,24|48|72,3,True,72.0,recovered,2087.27,0.0
TX005789,C00521,payment_cancelled,HARD_FAILURE,676.83,False,,0,False,,not_eligible,0.0,676.83
TX005790,C01684,debit_instrument_blocked,HARD_FAILURE,488.52,False,,0,False,,not_eligible,0.0,488.52
TX005791,C00925,transaction_daily_limit_exceeded,SOFT_RETRY,495.75,True,24|48|72,1,True,24.0,recovered,495.75,0.0
TX005792,C00340,card_declined,SOFT_RETRY,1134.32,True,24|48|72,1,True,24.0,recovered,1134.32,0.0
TX005793,C01590,transaction_daily_limit_exceeded,SOFT_RETRY,16992.98,True,24|48|72,3,False,,lost,0.0,16992.98
TX005794,C01364,bank_technical_error,SOFT_RETRY,494.46,True,24|48|72,3,True,72.0,recovered,494.46,0.0
TX005795,C00596,incorrect_cvv,HARD_FAILURE,5815.63,False,,0,False,,not_eligible,0.0,5815.63
TX005796,C00800,transaction_limit_exceeded,SOFT_RETRY,763.85,True,24|48|72,3,False,,lost,0.0,763.85
TX005797,C00819,card_expired,HARD_FAILURE,1046.73,False,,0,False,,not_eligible,0.0,1046.73
TX005798,C01626,issuer_technical_error,SOFT_RETRY,1644.76,True,24|48|72,3,False,,lost,0.0,1644.76
TX005799,C01369,payment_risk_check_failed,DO_NOT_RETRY,816.44,False,,0,False,,not_eligible,0.0,816.44
TX005800,C01999,insufficient_funds,SOFT_RETRY,983.72,True,24|48|72,2,True,48.0,recovered,983.72,0.0
TX005801,C00847,payment_timed_out,SOFT_RETRY,6455.09,True,24|48|72,3,False,,lost,0.0,6455.09
TX005802,C00111,debit_instrument_inactive,HARD_FAILURE,12099.89,False,,0,False,,not_eligible,0.0,12099.89
TX005803,C01140,insufficient_funds,SOFT_RETRY,16714.26,True,24|48|72,3,False,,lost,0.0,16714.26
TX005804,C01789,issuer_technical_error,SOFT_RETRY,774.87,True,24|48|72,2,True,48.0,recovered,774.87,0.0
TX005805,C01184,insufficient_funds,SOFT_RETRY,915.35,True,24|48|72,1,True,24.0,recovered,915.35,0.0
TX005806,C01926,insufficient_funds,SOFT_RETRY,1021.1,True,24|48|72,2,True,48.0,recovered,1021.1,0.0
TX005807,C00467,gateway_technical_error,SOFT_RETRY,25546.5,True,24|48|72,3,False,,lost,0.0,25546.5
TX005808,C00837,insufficient_funds,SOFT_RETRY,13527.27,True,24|48|72,2,True,48.0,recovered,13527.27,0.0
TX005809,C01166,issuer_technical_error,SOFT_RETRY,1149.07,True,24|48|72,3,False,,lost,0.0,1149.07
TX005810,C00346,payment_timed_out,SOFT_RETRY,1461.67,True,24|48|72,1,True,24.0,recovered,1461.67,0.0
TX005811,C00149,insufficient_funds,SOFT_RETRY,1326.94,True,24|48|72,3,False,,lost,0.0,1326.94
TX005812,C01663,transaction_limit_exceeded,SOFT_RETRY,878.89,True,24|48|72,3,False,,lost,0.0,878.89
TX005813,C00901,insufficient_funds,SOFT_RETRY,16772.03,True,24|48|72,2,True,48.0,recovered,16772.03,0.0
TX005814,C00375,card_declined,SOFT_RETRY,355.84,True,24|48|72,3,False,,lost,0.0,355.84
TX005815,C00569,card_declined,SOFT_RETRY,1247.17,True,24|48|72,3,False,,lost,0.0,1247.17
TX005816,C01495,insufficient_funds,SOFT_RETRY,55405.42,True,24|48|72,2,True,48.0,recovered,55405.42,0.0
TX005817,C01321,debit_instrument_inactive,HARD_FAILURE,19434.64,False,,0,False,,not_eligible,0.0,19434.64
TX005818,C00544,insufficient_funds,SOFT_RETRY,1997.6,True,24|48|72,1,True,24.0,recovered,1997.6,0.0
TX005819,C01851,insufficient_funds,SOFT_RETRY,786.82,True,24|48|72,1,True,24.0,recovered,786.82,0.0
TX005820,C01586,incorrect_cvv,HARD_FAILURE,998.87,False,,0,False,,not_eligible,0.0,998.87
TX005821,C01961,bank_technical_error,SOFT_RETRY,301.81,True,24|48|72,3,False,,lost,0.0,301.81
TX005822,C00960,card_expired,HARD_FAILURE,1594.23,False,,0,False,,not_eligible,0.0,1594.23
TX005823,C00523,card_declined,SOFT_RETRY,899.4,True,24|48|72,3,False,,lost,0.0,899.4
TX005824,C00996,payment_risk_check_failed,DO_NOT_RETRY,460.25,False,,0,False,,not_eligible,0.0,460.25
TX005825,C01495,payment_cancelled,HARD_FAILURE,7476.99,False,,0,False,,not_eligible,0.0,7476.99
TX005826,C01554,payment_risk_check_failed,DO_NOT_RETRY,19640.08,False,,0,False,,not_eligible,0.0,19640.08
TX005827,C01687,transaction_daily_limit_exceeded,SOFT_RETRY,206.97,True,24|48|72,3,False,,lost,0.0,206.97
TX005828,C00911,bank_technical_error,SOFT_RETRY,2720.99,True,24|48|72,3,False,,lost,0.0,2720.99
TX005829,C00314,debit_instrument_inactive,HARD_FAILURE,14663.46,False,,0,False,,not_eligible,0.0,14663.46
TX005830,C00532,insufficient_funds,SOFT_RETRY,1044.2,True,24|48|72,1,True,24.0,recovered,1044.2,0.0
TX005831,C00911,gateway_technical_error,SOFT_RETRY,417.93,True,24|48|72,3,False,,lost,0.0,417.93
TX005832,C01456,card_declined,SOFT_RETRY,14105.17,True,24|48|72,3,False,,lost,0.0,14105.17
TX005833,C01436,transaction_daily_limit_exceeded,SOFT_RETRY,2700.26,True,24|48|72,3,False,,lost,0.0,2700.26
TX005834,C00342,gateway_technical_error,SOFT_RETRY,164.96,True,24|48|72,3,False,,lost,0.0,164.96
TX005835,C01701,transaction_daily_limit_exceeded,SOFT_RETRY,2570.69,True,24|48|72,1,True,24.0,recovered,2570.69,0.0
TX005836,C00067,transaction_limit_exceeded,SOFT_RETRY,19227.67,True,24|48|72,3,False,,lost,0.0,19227.67
TX005837,C01560,payment_timed_out,SOFT_RETRY,19503.09,True,24|48|72,3,False,,lost,0.0,19503.09
TX005838,C01061,transaction_daily_limit_exceeded,SOFT_RETRY,672.33,True,24|48|72,1,True,24.0,recovered,672.33,0.0
TX005839,C00720,insufficient_funds,SOFT_RETRY,455.62,True,24|48|72,1,True,24.0,recovered,455.62,0.0
TX005840,C01401,payment_risk_check_failed,DO_NOT_RETRY,9449.42,False,,0,False,,not_eligible,0.0,9449.42
TX005841,C01080,insufficient_funds,SOFT_RETRY,710.17,True,24|48|72,1,True,24.0,recovered,710.17,0.0
TX005842,C01749,card_not_enrolled,HARD_FAILURE,1127.43,False,,0,False,,not_eligible,0.0,1127.43
TX005843,C00414,transaction_daily_limit_exceeded,SOFT_RETRY,809.48,True,24|48|72,2,True,48.0,recovered,809.48,0.0
TX005844,C01798,card_declined,SOFT_RETRY,1104.91,True,24|48|72,3,False,,lost,0.0,1104.91
TX005845,C01845,payment_risk_check_failed,DO_NOT_RETRY,1220.57,False,,0,False,,not_eligible,0.0,1220.57
TX005846,C00414,issuer_technical_error,SOFT_RETRY,431.25,True,24|48|72,3,True,72.0,recovered,431.25,0.0
TX005847,C00570,insufficient_funds,SOFT_RETRY,400.78,True,24|48|72,3,False,,lost,0.0,400.78
TX005848,C01924,bank_technical_error,SOFT_RETRY,15352.9,True,24|48|72,3,False,,lost,0.0,15352.9
TX005849,C00828,payment_declined_due_to_high_traffic,SOFT_RETRY,2321.95,True,24|48|72,3,False,,lost,0.0,2321.95
TX005850,C01998,card_expired,HARD_FAILURE,746.64,False,,0,False,,not_eligible,0.0,746.64
TX005851,C00480,payment_risk_check_failed,DO_NOT_RETRY,5629.43,False,,0,False,,not_eligible,0.0,5629.43
TX005852,C01101,insufficient_funds,SOFT_RETRY,756.78,True,24|48|72,3,False,,lost,0.0,756.78
TX005853,C01814,incorrect_cvv,HARD_FAILURE,419.7,False,,0,False,,not_eligible,0.0,419.7
TX005854,C00783,insufficient_funds,SOFT_RETRY,2388.85,True,24|48|72,3,True,72.0,recovered,2388.85,0.0
TX005855,C01831,insufficient_funds,SOFT_RETRY,12945.15,True,24|48|72,1,True,24.0,recovered,12945.15,0.0
TX005856,C01768,incorrect_cvv,HARD_FAILURE,11005.58,False,,0,False,,not_eligible,0.0,11005.58
TX005857,C01121,bank_technical_error,SOFT_RETRY,10026.77,True,24|48|72,3,False,,lost,0.0,10026.77
TX005858,C00534,bank_technical_error,SOFT_RETRY,1288.19,True,24|48|72,3,False,,lost,0.0,1288.19
TX005859,C01720,debit_instrument_inactive,HARD_FAILURE,688.73,False,,0,False,,not_eligible,0.0,688.73
TX005860,C01048,payment_cancelled,HARD_FAILURE,13050.55,False,,0,False,,not_eligible,0.0,13050.55
TX005861,C01885,card_expired,HARD_FAILURE,483.23,False,,0,False,,not_eligible,0.0,483.23
TX005862,C00330,card_declined,SOFT_RETRY,485.17,True,24|48|72,3,False,,lost,0.0,485.17
TX005863,C00768,payment_timed_out,SOFT_RETRY,14022.77,True,24|48|72,3,False,,lost,0.0,14022.77
TX005864,C01333,issuer_technical_error,SOFT_RETRY,31094.21,True,24|48|72,3,False,,lost,0.0,31094.21
TX005865,C00467,insufficient_funds,SOFT_RETRY,12548.2,True,24|48|72,1,True,24.0,recovered,12548.2,0.0
TX005866,C00534,insufficient_funds,SOFT_RETRY,3033.95,True,24|48|72,3,False,,lost,0.0,3033.95
TX005867,C00720,card_declined,SOFT_RETRY,16572.54,True,24|48|72,3,False,,lost,0.0,16572.54
TX005868,C00795,debit_instrument_blocked,HARD_FAILURE,2351.9,False,,0,False,,not_eligible,0.0,2351.9
TX005869,C01533,payment_timed_out,SOFT_RETRY,1056.64,True,24|48|72,3,False,,lost,0.0,1056.64
TX005870,C01840,insufficient_funds,SOFT_RETRY,1622.11,True,24|48|72,3,False,,lost,0.0,1622.11
TX005871,C00139,card_declined,SOFT_RETRY,1281.73,True,24|48|72,3,False,,lost,0.0,1281.73
TX005872,C00403,insufficient_funds,SOFT_RETRY,1022.29,True,24|48|72,3,False,,lost,0.0,1022.29
TX005873,C01237,transaction_limit_exceeded,SOFT_RETRY,457.05,True,24|48|72,3,False,,lost,0.0,457.05
TX005874,C01922,payment_declined_due_to_high_traffic,SOFT_RETRY,497.75,True,24|48|72,3,False,,lost,0.0,497.75
TX005875,C00719,gateway_technical_error,SOFT_RETRY,514.88,True,24|48|72,3,False,,lost,0.0,514.88
TX005876,C01271,payment_declined_due_to_high_traffic,SOFT_RETRY,748.5,True,24|48|72,2,True,48.0,recovered,748.5,0.0
TX005877,C01378,payment_cancelled,HARD_FAILURE,1233.31,False,,0,False,,not_eligible,0.0,1233.31
TX005878,C01577,insufficient_funds,SOFT_RETRY,5682.23,True,24|48|72,1,True,24.0,recovered,5682.23,0.0
TX005879,C01671,insufficient_funds,SOFT_RETRY,428.75,True,24|48|72,1,True,24.0,recovered,428.75,0.0
TX005880,C01594,issuer_technical_error,SOFT_RETRY,15408.15,True,24|48|72,3,True,72.0,recovered,15408.15,0.0
TX005881,C01181,insufficient_funds,SOFT_RETRY,17038.75,True,24|48|72,3,False,,lost,0.0,17038.75
TX005882,C00629,insufficient_funds,SOFT_RETRY,697.89,True,24|48|72,2,True,48.0,recovered,697.89,0.0
TX005883,C01760,insufficient_funds,SOFT_RETRY,2107.95,True,24|48|72,3,False,,lost,0.0,2107.95
TX005884,C01045,insufficient_funds,SOFT_RETRY,743.06,True,24|48|72,3,False,,lost,0.0,743.06
TX005885,C01153,gateway_technical_error,SOFT_RETRY,1755.87,True,24|48|72,3,False,,lost,0.0,1755.87
TX005886,C00881,transaction_daily_limit_exceeded,SOFT_RETRY,425.4,True,24|48|72,2,True,48.0,recovered,425.4,0.0
TX005887,C00198,incorrect_cvv,HARD_FAILURE,1626.3,False,,0,False,,not_eligible,0.0,1626.3
TX005888,C00076,server_error,SOFT_RETRY,15404.86,True,24|48|72,3,False,,lost,0.0,15404.86
TX005889,C01137,payment_declined_due_to_high_traffic,SOFT_RETRY,753.89,True,24|48|72,3,False,,lost,0.0,753.89
TX005890,C00614,insufficient_funds,SOFT_RETRY,376.67,True,24|48|72,1,True,24.0,recovered,376.67,0.0
TX005891,C00754,gateway_technical_error,SOFT_RETRY,1252.01,True,24|48|72,1,True,24.0,recovered,1252.01,0.0
TX005892,C00546,payment_risk_check_failed,DO_NOT_RETRY,1621.54,False,,0,False,,not_eligible,0.0,1621.54
TX005893,C01397,bank_technical_error,SOFT_RETRY,156.32,True,24|48|72,3,False,,lost,0.0,156.32
TX005894,C01825,card_declined,SOFT_RETRY,791.66,True,24|48|72,3,False,,lost,0.0,791.66
TX005895,C00444,transaction_daily_limit_exceeded,SOFT_RETRY,1824.2,True,24|48|72,3,False,,lost,0.0,1824.2
TX005896,C00678,transaction_limit_exceeded,SOFT_RETRY,2478.34,True,24|48|72,2,True,48.0,recovered,2478.34,0.0
TX005897,C01230,insufficient_funds,SOFT_RETRY,899.09,True,24|48|72,2,True,48.0,recovered,899.09,0.0
TX005898,C01875,payment_cancelled,HARD_FAILURE,6190.89,False,,0,False,,not_eligible,0.0,6190.89
TX005899,C00216,transaction_daily_limit_exceeded,SOFT_RETRY,745.61,True,24|48|72,1,True,24.0,recovered,745.61,0.0
TX005900,C01846,payment_timed_out,SOFT_RETRY,624.36,True,24|48|72,3,False,,lost,0.0,624.36
TX005901,C01244,bank_technical_error,SOFT_RETRY,1563.99,True,24|48|72,1,True,24.0,recovered,1563.99,0.0
TX005902,C00611,incorrect_cvv,HARD_FAILURE,851.7,False,,0,False,,not_eligible,0.0,851.7
TX005903,C01851,insufficient_funds,SOFT_RETRY,16854.62,True,24|48|72,3,False,,lost,0.0,16854.62
TX005904,C00866,insufficient_funds,SOFT_RETRY,1229.56,True,24|48|72,2,True,48.0,recovered,1229.56,0.0
TX005905,C00728,issuer_technical_error,SOFT_RETRY,17464.8,True,24|48|72,3,True,72.0,recovered,17464.8,0.0
TX005906,C01956,insufficient_funds,SOFT_RETRY,897.07,True,24|48|72,1,True,24.0,recovered,897.07,0.0
TX005907,C01846,insufficient_funds,SOFT_RETRY,10308.29,True,24|48|72,3,False,,lost,0.0,10308.29
TX005908,C01202,insufficient_funds,SOFT_RETRY,1630.76,True,24|48|72,3,False,,lost,0.0,1630.76
TX005909,C01455,payment_timed_out,SOFT_RETRY,553.22,True,24|48|72,3,False,,lost,0.0,553.22
TX005910,C00600,payment_risk_check_failed,DO_NOT_RETRY,1450.69,False,,0,False,,not_eligible,0.0,1450.69
TX005911,C01102,bank_technical_error,SOFT_RETRY,2051.57,True,24|48|72,3,False,,lost,0.0,2051.57
TX005912,C00402,transaction_limit_exceeded,SOFT_RETRY,314.03,True,24|48|72,1,True,24.0,recovered,314.03,0.0
TX005913,C00856,issuer_technical_error,SOFT_RETRY,990.84,True,24|48|72,3,False,,lost,0.0,990.84
TX005914,C00948,debit_instrument_inactive,HARD_FAILURE,18053.96,False,,0,False,,not_eligible,0.0,18053.96
TX005915,C00275,card_declined,SOFT_RETRY,502.6,True,24|48|72,3,False,,lost,0.0,502.6
TX005916,C01608,card_declined,SOFT_RETRY,1967.8,True,24|48|72,3,False,,lost,0.0,1967.8
TX005917,C00510,incorrect_cvv,HARD_FAILURE,1160.02,False,,0,False,,not_eligible,0.0,1160.02
TX005918,C01103,payment_timed_out,SOFT_RETRY,1584.24,True,24|48|72,3,False,,lost,0.0,1584.24
TX005919,C01255,bank_technical_error,SOFT_RETRY,802.63,True,24|48|72,3,False,,lost,0.0,802.63
TX005920,C00982,transaction_daily_limit_exceeded,SOFT_RETRY,2119.74,True,24|48|72,3,False,,lost,0.0,2119.74
TX005921,C01052,issuer_technical_error,SOFT_RETRY,985.86,True,24|48|72,3,False,,lost,0.0,985.86
TX005922,C00236,gateway_technical_error,SOFT_RETRY,1043.22,True,24|48|72,3,False,,lost,0.0,1043.22
TX005923,C00609,payment_timed_out,SOFT_RETRY,1030.26,True,24|48|72,3,False,,lost,0.0,1030.26
TX005924,C00976,payment_declined_due_to_high_traffic,SOFT_RETRY,6104.89,True,24|48|72,3,False,,lost,0.0,6104.89
TX005925,C01511,server_error,SOFT_RETRY,576.07,True,24|48|72,3,False,,lost,0.0,576.07
TX005926,C01498,issuer_technical_error,SOFT_RETRY,319.48,True,24|48|72,3,False,,lost,0.0,319.48
TX005927,C01061,payment_timed_out,SOFT_RETRY,6189.04,True,24|48|72,3,False,,lost,0.0,6189.04
