transaction_id,amount_inr,decline_reason,payment_method,baseline_selected_schedule,baseline_success,baseline_recovered_inr,smart_retry_selected_hours,smart_retry_probability,smart_retry_confidence,smart_retry_success,smart_retry_recovered_inr,incremental_recovery_inr
TX004876,774.86,issuer_technical_error,Net Banking,,False,0.0,1.0,0.835820895522388,High,True,774.86,774.86
TX004879,5000.0,transaction_daily_limit_exceeded,UPI,48.0,True,5000.0,24.0,0.24770760687072194,Low,False,0.0,-5000.0
TX004881,2363.24,issuer_technical_error,Net Banking,24.0,True,2363.24,1.0,0.6839378238341969,High,True,2363.24,0.0
TX004882,641.15,insufficient_funds,UPI,24.0,True,641.15,24.0,0.532999164578112,Medium,True,641.15,0.0
TX004883,14477.64,payment_declined_due_to_high_traffic,Net Banking,24.0,True,14477.64,0.5,0.47667804323094426,Medium,True,14477.64,0.0
TX004884,1044.6,payment_timed_out,Credit Card,,False,0.0,1.0,0.6390374331550804,High,True,1044.6,1044.6
TX004885,789.13,card_declined,UPI,,False,0.0,0.25,0.22814355099838096,Low,False,0.0,0.0
TX004888,16661.89,card_declined,Debit Card,,False,0.0,0.25,0.22814355099838096,Low,False,0.0,0.0
TX004889,691.57,insufficient_funds,Credit Card,,False,0.0,12.0,0.3890183028286189,Low,False,0.0,0.0
TX004890,15224.6,insufficient_funds,UPI,48.0,True,15224.6,24.0,0.42406876790830944,Medium,False,0.0,-15224.6
TX004893,1001.01,insufficient_funds,UPI,,False,0.0,24.0,0.3890183028286189,Low,False,0.0,0.0
TX004894,974.35,gateway_technical_error,UPI,,False,0.0,0.25,1.0,High,True,974.35,974.35
TX004895,19108.14,insufficient_funds,Credit Card,24.0,True,19108.14,24.0,0.3890183028286189,Low,True,19108.14,0.0
TX004896,16839.38,payment_timed_out,Credit Card,,False,0.0,0.25,0.6390374331550804,High,False,0.0,0.0
TX004899,14235.64,insufficient_funds,UPI,48.0,True,14235.64,24.0,0.3890183028286189,Low,False,0.0,-14235.64
TX004900,2280.94,insufficient_funds,UPI,24.0,True,2280.94,24.0,0.532999164578112,Medium,True,2280.94,0.0
TX004901,1538.04,payment_timed_out,Debit Card,,False,0.0,0.25,0.7035830618892507,High,True,1538.04,1538.04
TX004902,1633.73,insufficient_funds,Net Banking,,False,0.0,24.0,0.3890183028286189,Low,False,0.0,0.0
TX004903,7379.7,gateway_technical_error,UPI,,False,0.0,0.25,0.8518518518518519,High,True,7379.7,7379.7
TX004905,1374.22,payment_timed_out,Debit Card,,False,0.0,0.25,0.532999164578112,Medium,True,1374.22,1374.22
TX004906,12032.06,card_declined,UPI,48.0,True,12032.06,6.0,0.22814355099838096,Low,True,12032.06,0.0
TX004907,1249.68,issuer_technical_error,UPI,,False,0.0,0.5,0.8284151053473867,High,True,1249.68,1249.68
TX004909,311.6,payment_timed_out,Debit Card,48.0,True,311.6,0.25,0.6839378238341969,High,True,311.6,0.0
TX004911,2731.37,payment_timed_out,Net Banking,,False,0.0,0.25,0.551362683438155,High,True,2731.37,2731.37
TX004912,560.39,bank_technical_error,Debit Card,,False,0.0,0.25,0.6875,High,True,560.39,560.39
TX004913,585.62,bank_technical_error,UPI,,False,0.0,0.25,0.5796460176991151,High,False,0.0,0.0
TX004916,406.62,insufficient_funds,Net Banking,,False,0.0,24.0,0.3890183028286189,Low,False,0.0,0.0
TX004917,17255.64,transaction_limit_exceeded,Debit Card,,False,0.0,24.0,0.2216867469879518,Low,False,0.0,0.0
TX004920,1625.37,insufficient_funds,Net Banking,,False,0.0,24.0,0.45913461538461536,Medium,False,0.0,0.0
TX004921,703.58,payment_timed_out,UPI,,False,0.0,1.0,0.45913461538461536,Medium,False,0.0,0.0
TX004923,2515.69,bank_technical_error,Credit Card,,False,0.0,0.25,0.835820895522388,High,True,2515.69,2515.69
TX004924,17168.52,transaction_limit_exceeded,Credit Card,,False,0.0,24.0,0.056016597510373446,Low,False,0.0,0.0
TX004925,783.13,insufficient_funds,Debit Card,,False,0.0,24.0,0.3890183028286189,Low,False,0.0,0.0
TX004926,921.33,payment_declined_due_to_high_traffic,Debit Card,72.0,True,921.33,0.5,0.6390374331550804,High,True,921.33,0.0
TX004927,5503.2,transaction_limit_exceeded,Net Banking,,False,0.0,24.0,0.2216867469879518,Low,False,0.0,0.0
TX004928,3795.59,card_declined,Debit Card,,False,0.0,24.0,0.08774193548387096,Low,False,0.0,0.0
TX004929,831.14,card_declined,Debit Card,,False,0.0,4.0,0.16798418972332016,Low,False,0.0,0.0
TX004931,1385.13,insufficient_funds,Credit Card,24.0,True,1385.13,24.0,0.7404580152671756,High,True,1385.13,0.0
TX004933,757.97,transaction_limit_exceeded,Debit Card,24.0,True,757.97,12.0,0.22814355099838096,Low,False,0.0,-757.97
TX004935,19825.02,card_declined,Debit Card,,False,0.0,4.0,0.12338308457711442,Low,False,0.0,0.0
TX004936,4288.01,insufficient_funds,Debit Card,,False,0.0,24.0,0.45913461538461536,Medium,False,0.0,0.0
TX004937,751.95,transaction_limit_exceeded,UPI,,False,0.0,12.0,0.22814355099838096,Low,False,0.0,0.0
TX004938,810.94,bank_technical_error,Debit Card,24.0,True,810.94,0.25,0.7404580152671756,High,True,810.94,0.0
TX004939,1032.99,insufficient_funds,Credit Card,24.0,True,1032.99,12.0,0.3890183028286189,Low,True,1032.99,0.0
TX004940,453.44,card_declined,UPI,,False,0.0,12.0,0.15339233038348082,Low,False,0.0,0.0
TX004941,9094.46,payment_timed_out,Debit Card,,False,0.0,1.0,0.6390374331550804,High,True,9094.46,9094.46
TX004942,668.18,card_declined,Debit Card,,False,0.0,4.0,0.19223985890652556,Low,True,668.18,668.18
TX004944,876.68,payment_timed_out,Debit Card,,False,0.0,0.25,0.6721311475409836,High,False,0.0,0.0
TX004945,341.88,insufficient_funds,UPI,48.0,True,341.88,24.0,0.45913461538461536,Medium,False,0.0,-341.88
TX004946,1238.95,gateway_technical_error,Net Banking,72.0,True,1238.95,0.5,0.7724137931034484,High,True,1238.95,0.0
TX004947,1073.22,insufficient_funds,Credit Card,48.0,True,1073.22,24.0,0.3890183028286189,Low,False,0.0,-1073.22
TX004949,1309.99,transaction_limit_exceeded,UPI,,False,0.0,12.0,0.22814355099838096,Low,True,1309.99,1309.99
TX004950,1972.36,transaction_daily_limit_exceeded,UPI,24.0,True,1972.36,24.0,0.24770760687072194,Low,True,1972.36,0.0
TX004951,711.21,insufficient_funds,Debit Card,48.0,True,711.21,24.0,0.532999164578112,Medium,False,0.0,-711.21
TX004953,1729.29,insufficient_funds,UPI,,False,0.0,24.0,0.3890183028286189,Low,False,0.0,0.0
TX004954,15054.45,insufficient_funds,Net Banking,72.0,True,15054.45,24.0,0.3890183028286189,Low,False,0.0,-15054.45
TX004955,638.51,insufficient_funds,UPI,,False,0.0,24.0,0.3890183028286189,Low,False,0.0,0.0
TX004956,588.94,card_declined,UPI,72.0,True,588.94,0.25,0.22814355099838096,Low,True,588.94,0.0
TX004957,1469.02,card_declined,UPI,72.0,True,1469.02,0.25,0.22814355099838096,Low,False,0.0,-1469.02
TX004958,787.08,insufficient_funds,Debit Card,24.0,True,787.08,24.0,0.40397350993377484,Medium,True,787.08,0.0
TX004959,55083.11,insufficient_funds,UPI,72.0,True,55083.11,24.0,0.3890183028286189,Low,False,0.0,-55083.11
TX004960,2013.19,insufficient_funds,Debit Card,24.0,True,2013.19,24.0,0.40594059405940597,Medium,True,2013.19,0.0
TX004961,19973.29,card_declined,Debit Card,,False,0.0,0.25,0.03497409326424871,Low,True,19973.29,19973.29
TX004963,17570.44,payment_timed_out,UPI,,False,0.0,0.25,0.6839378238341969,High,True,17570.44,17570.44
TX004964,14263.33,insufficient_funds,UPI,24.0,True,14263.33,24.0,0.44642857142857145,Medium,True,14263.33,0.0
TX004965,20867.49,transaction_limit_exceeded,Debit Card,,False,0.0,24.0,0.22814355099838096,Low,False,0.0,0.0
TX004966,609.55,payment_timed_out,Debit Card,,False,0.0,0.25,0.3890183028286189,Low,False,0.0,0.0
TX004967,772.79,transaction_daily_limit_exceeded,Net Banking,24.0,True,772.79,48.0,0.3767123287671233,Low,True,772.79,0.0
TX004968,1715.67,issuer_technical_error,UPI,,False,0.0,0.5,0.835820895522388,High,True,1715.67,1715.67
TX004969,1926.73,transaction_limit_exceeded,Debit Card,,False,0.0,4.0,0.22814355099838096,Low,True,1926.73,1926.73
TX004970,459.12,insufficient_funds,Debit Card,24.0,True,459.12,24.0,0.3890183028286189,Low,True,459.12,0.0
TX004971,17142.0,bank_technical_error,Debit Card,24.0,True,17142.0,0.5,0.532999164578112,Medium,False,0.0,-17142.0
TX004972,546.48,payment_timed_out,UPI,,False,0.0,0.25,0.3890183028286189,Low,False,0.0,0.0
TX004973,9315.07,card_declined,UPI,,False,0.0,0.25,0.22814355099838096,Low,False,0.0,0.0
TX004975,2430.78,insufficient_funds,UPI,48.0,True,2430.78,24.0,0.3890183028286189,Low,False,0.0,-2430.78
TX004976,810.24,insufficient_funds,UPI,24.0,True,810.24,24.0,0.551362683438155,High,True,810.24,0.0
TX004978,16691.64,gateway_technical_error,Credit Card,,False,0.0,0.5,0.7035830618892507,High,False,0.0,0.0
TX004979,2368.68,insufficient_funds,UPI,,False,0.0,24.0,0.42406876790830944,Medium,False,0.0,0.0
TX004980,1209.59,transaction_limit_exceeded,Net Banking,48.0,True,1209.59,4.0,0.22814355099838096,Low,False,0.0,-1209.59
TX004983,511.76,bank_technical_error,Credit Card,24.0,True,511.76,0.5,0.6721311475409836,High,False,0.0,-511.76
TX004985,1203.37,payment_timed_out,Net Banking,,False,0.0,0.25,0.6390374331550804,High,False,0.0,0.0
TX004987,43145.37,insufficient_funds,Debit Card,72.0,True,43145.37,12.0,0.3890183028286189,Low,True,43145.37,0.0
TX004988,897.67,card_declined,UPI,,False,0.0,0.25,0.22814355099838096,Low,False,0.0,0.0
TX004989,523.92,payment_declined_due_to_high_traffic,Debit Card,,False,0.0,0.25,0.47667804323094426,Medium,True,523.92,523.92
TX004990,793.23,issuer_technical_error,Credit Card,,False,0.0,0.25,0.7035830618892507,High,True,793.23,793.23
TX004991,936.71,card_declined,UPI,,False,0.0,0.25,0.22814355099838096,Low,False,0.0,0.0
TX004992,18162.12,insufficient_funds,UPI,,False,0.0,12.0,0.3890183028286189,Low,True,18162.12,18162.12
TX004994,1807.71,payment_timed_out,UPI,,False,0.0,1.0,0.835820895522388,High,True,1807.71,1807.71
TX004995,394.73,bank_technical_error,UPI,,False,0.0,0.5,0.551362683438155,High,True,394.73,394.73
TX004996,893.7,insufficient_funds,UPI,,False,0.0,24.0,0.47667804323094426,Medium,False,0.0,0.0
TX004998,492.28,insufficient_funds,UPI,24.0,True,492.28,24.0,0.7035830618892507,High,True,492.28,0.0
TX005001,54979.82,payment_declined_due_to_high_traffic,UPI,,False,0.0,0.25,0.532999164578112,Medium,True,54979.82,54979.82
TX005002,2156.05,card_declined,Debit Card,24.0,True,2156.05,0.25,0.22814355099838096,Low,True,2156.05,0.0
TX005003,1411.43,server_error,UPI,,False,0.0,0.25,0.47667804323094426,Medium,True,1411.43,1411.43
TX005004,1128.31,card_declined,UPI,,False,0.0,0.25,0.22814355099838096,Low,False,0.0,0.0
TX005005,717.15,bank_technical_error,Debit Card,24.0,True,717.15,0.25,0.7724137931034484,High,True,717.15,0.0
TX005006,1165.96,transaction_daily_limit_exceeded,Credit Card,24.0,True,1165.96,48.0,0.3890183028286189,Low,False,0.0,-1165.96
TX005007,15577.92,issuer_technical_error,Credit Card,,False,0.0,0.25,0.835820895522388,High,True,15577.92,15577.92
TX005008,5000.0,issuer_technical_error,UPI,,False,0.0,0.5,0.835820895522388,High,True,5000.0,5000.0
TX005009,589.45,insufficient_funds,Debit Card,,False,0.0,24.0,0.3890183028286189,Low,False,0.0,0.0
TX005010,2308.38,bank_technical_error,UPI,,False,0.0,0.25,0.835820895522388,High,True,2308.38,2308.38
TX005012,8126.93,bank_technical_error,Credit Card,,False,0.0,0.5,0.551362683438155,High,True,8126.93,8126.93
TX005014,718.3,card_declined,Credit Card,48.0,True,718.3,0.25,0.22814355099838096,Low,False,0.0,-718.3
TX005015,888.17,transaction_daily_limit_exceeded,Credit Card,,False,0.0,48.0,0.3890183028286189,Low,False,0.0,0.0
TX005016,2055.18,card_declined,Debit Card,,False,0.0,1.0,0.06426735218508997,Low,False,0.0,0.0
TX005017,15956.94,card_declined,UPI,,False,0.0,1.0,0.22814355099838096,Low,True,15956.94,15956.94
TX005018,691.47,insufficient_funds,UPI,24.0,True,691.47,24.0,0.6390374331550804,High,True,691.47,0.0
TX005019,14782.24,payment_declined_due_to_high_traffic,UPI,,False,0.0,0.5,0.7035830618892507,High,True,14782.24,14782.24
TX005021,16504.57,card_declined,Net Banking,,False,0.0,4.0,0.12338308457711442,Low,False,0.0,0.0
TX005022,670.32,insufficient_funds,Debit Card,24.0,True,670.32,24.0,0.5796460176991151,High,True,670.32,0.0
TX005023,3282.49,insufficient_funds,Debit Card,24.0,True,3282.49,12.0,0.3890183028286189,Low,False,0.0,-3282.49
TX005024,954.13,payment_timed_out,UPI,,False,0.0,0.5,0.6721311475409836,High,True,954.13,954.13
TX005027,837.41,gateway_technical_error,Credit Card,,False,0.0,0.25,0.9428571428571428,High,True,837.41,837.41
TX005028,1036.24,transaction_daily_limit_exceeded,Debit Card,24.0,True,1036.24,24.0,0.24770760687072194,Low,True,1036.24,0.0
TX005029,786.39,payment_timed_out,Debit Card,,False,0.0,0.25,0.6390374331550804,High,False,0.0,0.0
TX005032,12442.77,insufficient_funds,UPI,48.0,True,12442.77,24.0,0.32763532763532766,Low,False,0.0,-12442.77
TX005033,202.59,transaction_limit_exceeded,Credit Card,48.0,True,202.59,48.0,0.24770760687072194,Low,True,202.59,0.0
TX005034,356.65,payment_timed_out,UPI,,False,0.0,0.5,0.6390374331550804,High,True,356.65,356.65
TX005035,501.23,card_declined,UPI,,False,0.0,0.5,0.19223985890652556,Low,False,0.0,0.0
TX005036,1120.48,gateway_technical_error,Debit Card,,False,0.0,0.5,0.7306273062730627,High,True,1120.48,1120.48
TX005039,14448.9,transaction_daily_limit_exceeded,UPI,24.0,True,14448.9,48.0,0.32763532763532766,Low,True,14448.9,0.0
TX005040,1253.84,insufficient_funds,Net Banking,48.0,True,1253.84,24.0,0.3890183028286189,Low,False,0.0,-1253.84
TX005041,2425.31,insufficient_funds,Debit Card,24.0,True,2425.31,12.0,0.3890183028286189,Low,True,2425.31,0.0
TX005042,11603.17,insufficient_funds,Debit Card,48.0,True,11603.17,24.0,0.3890183028286189,Low,False,0.0,-11603.17
TX005043,718.07,bank_technical_error,UPI,,False,0.0,0.5,0.8238341968911918,High,False,0.0,0.0
TX005044,149.43,insufficient_funds,Debit Card,24.0,True,149.43,24.0,0.45913461538461536,Medium,True,149.43,0.0
TX005046,441.71,transaction_limit_exceeded,Debit Card,24.0,True,441.71,24.0,0.23577235772357724,Low,True,441.71,0.0
TX005047,14930.88,payment_timed_out,UPI,,False,0.0,0.25,0.532999164578112,Medium,True,14930.88,14930.88
TX005048,12385.11,insufficient_funds,Debit Card,48.0,True,12385.11,24.0,0.3890183028286189,Low,False,0.0,-12385.11
TX005050,7126.89,issuer_technical_error,UPI,,False,0.0,0.5,0.551362683438155,High,False,0.0,0.0
TX005051,19052.44,bank_technical_error,UPI,,False,0.0,0.25,0.835820895522388,High,False,0.0,0.0
TX005052,318.43,gateway_technical_error,Credit Card,,False,0.0,0.25,0.9714285714285714,High,True,318.43,318.43
TX005053,1032.41,payment_timed_out,Debit Card,,False,0.0,0.25,0.6390374331550804,High,False,0.0,0.0
TX005054,1221.16,card_declined,UPI,,False,0.0,6.0,0.22814355099838096,Low,False,0.0,0.0
TX005055,2164.38,gateway_technical_error,UPI,,False,0.0,0.5,1.0,High,True,2164.38,2164.38
TX005056,8263.54,payment_declined_due_to_high_traffic,Credit Card,,False,0.0,0.5,0.6390374331550804,High,False,0.0,0.0
TX005058,11204.68,payment_timed_out,Net Banking,,False,0.0,0.25,0.7306273062730627,High,False,0.0,0.0
TX005059,34390.12,insufficient_funds,UPI,72.0,True,34390.12,24.0,0.3890183028286189,Low,False,0.0,-34390.12
TX005060,1279.84,gateway_technical_error,Debit Card,,False,0.0,0.25,0.3890183028286189,Low,False,0.0,0.0
TX005061,5000.0,insufficient_funds,UPI,24.0,True,5000.0,24.0,0.5796460176991151,High,True,5000.0,0.0
TX005064,1092.67,gateway_technical_error,Credit Card,48.0,True,1092.67,0.5,0.8809523809523809,High,True,1092.67,0.0
TX005065,576.35,card_declined,Debit Card,,False,0.0,4.0,0.16666666666667518,Low,False,0.0,0.0
TX005066,2094.04,insufficient_funds,UPI,,False,0.0,12.0,0.3890183028286189,Low,False,0.0,0.0
TX005067,1728.27,insufficient_funds,UPI,48.0,True,1728.27,12.0,0.3890183028286189,Low,False,0.0,-1728.27
TX005068,19108.48,card_declined,Debit Card,,False,0.0,0.25,0.009595202398800599,Low,False,0.0,0.0
TX005069,372.83,card_declined,UPI,,False,0.0,0.25,0.22814355099838096,Low,False,0.0,0.0
TX005070,328.84,payment_timed_out,Net Banking,,False,0.0,0.5,0.6721311475409836,High,True,328.84,328.84
TX005071,15890.1,issuer_technical_error,UPI,,False,0.0,0.25,0.8238341968911918,High,True,15890.1,15890.1
TX005072,49061.93,payment_timed_out,Debit Card,,False,0.0,0.5,0.532999164578112,Medium,True,49061.93,49061.93
TX005073,13628.15,bank_technical_error,UPI,,False,0.0,1.0,0.7306273062730627,High,True,13628.15,13628.15
TX005075,1778.57,issuer_technical_error,UPI,24.0,True,1778.57,0.5,0.6390374331550804,High,True,1778.57,0.0
TX005076,9455.78,payment_declined_due_to_high_traffic,Debit Card,,False,0.0,0.5,0.47667804323094426,Medium,True,9455.78,9455.78
TX005078,9878.54,card_declined,Credit Card,,False,0.0,12.0,0.22814355099838096,Low,True,9878.54,9878.54
TX005082,1596.75,insufficient_funds,Net Banking,48.0,True,1596.75,12.0,0.3890183028286189,Low,True,1596.75,0.0
TX005084,17279.71,transaction_daily_limit_exceeded,Net Banking,48.0,True,17279.71,48.0,0.2959183673469387,Low,True,17279.71,0.0
TX005085,884.19,insufficient_funds,Credit Card,24.0,True,884.19,24.0,0.6390374331550804,High,True,884.19,0.0
TX005086,9494.58,bank_technical_error,UPI,,False,0.0,0.25,0.8518518518518519,High,False,0.0,0.0
TX005088,486.32,card_declined,Credit Card,24.0,True,486.32,4.0,0.1711340206185567,Low,False,0.0,-486.32
TX005091,819.01,payment_timed_out,Net Banking,48.0,True,819.01,0.5,0.551362683438155,High,True,819.01,0.0
TX005093,1574.7,insufficient_funds,UPI,,False,0.0,12.0,0.3890183028286189,Low,True,1574.7,1574.7
TX005094,748.02,gateway_technical_error,Credit Card,,False,0.0,0.25,0.7306273062730627,High,True,748.02,748.02
TX005095,462.44,transaction_limit_exceeded,UPI,,False,0.0,4.0,0.22814355099838096,Low,False,0.0,0.0
TX005096,353.82,issuer_technical_error,Debit Card,,False,0.0,1.0,0.8518518518518519,High,False,0.0,0.0
TX005098,2434.62,insufficient_funds,Debit Card,,False,0.0,24.0,0.2914572864321608,Low,False,0.0,0.0
TX005100,1452.73,insufficient_funds,Debit Card,,False,0.0,24.0,0.3890183028286189,Low,False,0.0,0.0
TX005103,605.66,insufficient_funds,UPI,24.0,True,605.66,24.0,0.44642857142857145,Medium,True,605.66,0.0
TX005104,1001.29,issuer_technical_error,UPI,,False,0.0,0.5,0.6390374331550804,High,True,1001.29,1001.29
TX005105,13305.78,insufficient_funds,UPI,,False,0.0,24.0,0.3953488372093023,Medium,False,0.0,0.0
TX005106,578.23,bank_technical_error,Net Banking,,False,0.0,0.5,0.47667804323094426,Medium,True,578.23,578.23
TX005109,893.58,card_declined,UPI,,False,0.0,6.0,0.12338308457711442,Low,False,0.0,0.0
TX005110,865.48,card_declined,UPI,,False,0.0,0.25,0.22814355099838096,Low,False,0.0,0.0
TX005112,2007.26,insufficient_funds,Debit Card,72.0,True,2007.26,24.0,0.3890183028286189,Low,False,0.0,-2007.26
TX005113,816.35,bank_technical_error,UPI,,False,0.0,0.25,0.7306273062730627,High,True,816.35,816.35
TX005114,1987.77,bank_technical_error,Net Banking,48.0,True,1987.77,0.25,0.8809523809523809,High,True,1987.77,0.0
TX005115,9519.67,insufficient_funds,UPI,24.0,True,9519.67,24.0,0.5796460176991151,High,True,9519.67,0.0
TX005117,28647.89,insufficient_funds,UPI,24.0,True,28647.89,24.0,0.3890183028286189,Low,True,28647.89,0.0
TX005118,909.87,gateway_technical_error,UPI,24.0,True,909.87,0.25,0.7306273062730627,High,False,0.0,-909.87
TX005119,18533.78,insufficient_funds,UPI,24.0,True,18533.78,24.0,0.3890183028286189,Low,True,18533.78,0.0
TX005120,2217.1,issuer_technical_error,Credit Card,,False,0.0,1.0,0.835820895522388,High,True,2217.1,2217.1
TX005121,1614.87,insufficient_funds,UPI,,False,0.0,24.0,0.45913461538461536,Medium,False,0.0,0.0
TX005124,1195.74,insufficient_funds,UPI,48.0,True,1195.74,24.0,0.45913461538461536,Medium,False,0.0,-1195.74
TX005125,10051.67,issuer_technical_error,UPI,,False,0.0,0.5,0.8518518518518519,High,True,10051.67,10051.67
TX005127,17991.21,insufficient_funds,Debit Card,,False,0.0,24.0,0.3389261744966443,Low,False,0.0,0.0
TX005128,540.92,insufficient_funds,UPI,24.0,True,540.92,24.0,0.3890183028286189,Low,True,540.92,0.0
TX005129,833.45,insufficient_funds,UPI,48.0,True,833.45,12.0,0.3890183028286189,Low,True,833.45,0.0
TX005130,18366.78,insufficient_funds,Credit Card,,False,0.0,12.0,0.3890183028286189,Low,True,18366.78,18366.78
TX005131,482.26,insufficient_funds,Credit Card,,False,0.0,24.0,0.3890183028286189,Low,False,0.0,0.0
TX005132,1269.94,insufficient_funds,UPI,48.0,True,1269.94,24.0,0.45913461538461536,Medium,False,0.0,-1269.94
TX005133,20212.33,bank_technical_error,Debit Card,48.0,True,20212.33,1.0,0.532999164578112,Medium,True,20212.33,0.0
TX005134,398.64,payment_timed_out,UPI,,False,0.0,1.0,0.6390374331550804,High,False,0.0,0.0
TX005135,10384.93,card_declined,Debit Card,72.0,True,10384.93,72.0,0.22814355099838096,Low,True,10384.93,0.0
TX005137,548.41,transaction_limit_exceeded,Net Banking,,False,0.0,24.0,0.22814355099838096,Low,False,0.0,0.0
TX005138,812.12,transaction_limit_exceeded,UPI,,False,0.0,12.0,0.22814355099838096,Low,False,0.0,0.0
TX005139,319.75,payment_timed_out,Debit Card,,False,0.0,0.5,0.532999164578112,Medium,False,0.0,0.0
TX005140,1258.92,payment_timed_out,Debit Card,24.0,True,1258.92,0.25,0.7306273062730627,High,True,1258.92,0.0
TX005142,1250.77,payment_declined_due_to_high_traffic,UPI,,False,0.0,0.5,0.551362683438155,High,False,0.0,0.0
TX005143,900.57,insufficient_funds,UPI,24.0,True,900.57,24.0,0.3890183028286189,Low,True,900.57,0.0
TX005144,460.71,card_declined,UPI,,False,0.0,0.25,0.22814355099838096,Low,False,0.0,0.0
TX005145,15635.48,gateway_technical_error,Credit Card,,False,0.0,0.25,0.6390374331550804,High,False,0.0,0.0
TX005146,352.53,card_declined,Debit Card,,False,0.0,0.25,0.22814355099838096,Low,True,352.53,352.53
TX005147,747.98,payment_declined_due_to_high_traffic,UPI,,False,0.0,0.5,0.6390374331550804,High,True,747.98,747.98
TX005149,9286.33,insufficient_funds,UPI,24.0,True,9286.33,24.0,0.45913461538461536,Medium,True,9286.33,0.0
TX005150,1194.98,payment_timed_out,UPI,,False,0.0,1.0,0.5796460176991151,High,True,1194.98,1194.98
TX005151,18406.6,issuer_technical_error,UPI,,False,0.0,0.5,0.6839378238341969,High,True,18406.6,18406.6
TX005152,1245.61,insufficient_funds,Credit Card,24.0,True,1245.61,24.0,0.45913461538461536,Medium,True,1245.61,0.0
TX005153,15950.82,payment_declined_due_to_high_traffic,Debit Card,,False,0.0,0.5,0.3953488372093023,Medium,True,15950.82,15950.82
TX005154,16935.65,payment_timed_out,UPI,,False,0.0,0.25,0.7035830618892507,High,False,0.0,0.0
TX005156,2484.47,card_declined,Credit Card,,False,0.0,4.0,0.0898876404494382,Low,False,0.0,0.0
TX005157,5089.24,issuer_technical_error,UPI,24.0,True,5089.24,0.25,0.835820895522388,High,True,5089.24,0.0
TX005158,16824.28,insufficient_funds,Debit Card,24.0,True,16824.28,12.0,0.3890183028286189,Low,False,0.0,-16824.28
TX005159,5000.0,insufficient_funds,Net Banking,48.0,True,5000.0,24.0,0.3890183028286189,Low,False,0.0,-5000.0
TX005160,15431.06,insufficient_funds,UPI,24.0,True,15431.06,24.0,0.3890183028286189,Low,True,15431.06,0.0
TX005161,796.2,insufficient_funds,Credit Card,72.0,True,796.2,24.0,0.3890183028286189,Low,False,0.0,-796.2
TX005162,15353.85,card_declined,Debit Card,,False,0.0,0.25,0.2216867469879518,Low,False,0.0,0.0
TX005163,1202.09,insufficient_funds,UPI,48.0,True,1202.09,24.0,0.3890183028286189,Low,False,0.0,-1202.09
TX005166,8968.62,bank_technical_error,UPI,,False,0.0,0.25,0.9428571428571428,High,True,8968.62,8968.62
TX005167,499.1,payment_timed_out,Debit Card,,False,0.0,0.25,0.8,High,False,0.0,0.0
TX005168,613.93,card_declined,UPI,,False,0.0,12.0,0.1711340206185567,Low,True,613.93,613.93
TX005169,1882.0,payment_timed_out,Debit Card,,False,0.0,0.25,0.47667804323094426,Medium,False,0.0,0.0
TX005170,1330.11,gateway_technical_error,Credit Card,,False,0.0,0.25,0.8518518518518519,High,True,1330.11,1330.11
TX005171,772.83,card_declined,Credit Card,,False,0.0,0.25,0.15339233038348082,Low,True,772.83,772.83
TX005172,331.65,insufficient_funds,Net Banking,24.0,True,331.65,24.0,0.3890183028286189,Low,True,331.65,0.0
TX005173,1149.06,insufficient_funds,Debit Card,,False,0.0,24.0,0.3890183028286189,Low,False,0.0,0.0
TX005175,16405.61,card_declined,Credit Card,,False,0.0,4.0,0.16798418972332016,Low,False,0.0,0.0
TX005176,15963.29,gateway_technical_error,UPI,,False,0.0,0.25,0.7724137931034484,High,True,15963.29,15963.29
TX005178,9074.74,insufficient_funds,UPI,24.0,True,9074.74,24.0,0.5796460176991151,High,True,9074.74,0.0
TX005179,5638.75,bank_technical_error,UPI,,False,0.0,0.25,0.9428571428571428,High,True,5638.75,5638.75
TX005181,970.75,bank_technical_error,Debit Card,24.0,True,970.75,0.25,0.835820895522388,High,True,970.75,0.0
TX005182,491.14,card_declined,Credit Card,,False,0.0,4.0,0.22814355099838096,Low,True,491.14,491.14
TX005183,16221.06,payment_timed_out,Debit Card,,False,0.0,0.5,0.532999164578112,Medium,True,16221.06,16221.06
TX005185,647.5,payment_declined_due_to_high_traffic,Net Banking,,False,0.0,0.5,0.532999164578112,Medium,False,0.0,0.0
TX005187,8093.47,insufficient_funds,Credit Card,24.0,True,8093.47,24.0,0.3890183028286189,Low,True,8093.47,0.0
TX005191,834.92,transaction_daily_limit_exceeded,Net Banking,48.0,True,834.92,48.0,0.2914572864321608,Low,True,834.92,0.0
TX005192,3408.25,gateway_technical_error,UPI,,False,0.0,0.5,0.7035830618892507,High,True,3408.25,3408.25
TX005195,418.97,payment_timed_out,Credit Card,,False,0.0,0.25,0.6390374331550804,High,True,418.97,418.97
TX005196,12149.01,transaction_daily_limit_exceeded,UPI,48.0,True,12149.01,48.0,0.3890183028286189,Low,True,12149.01,0.0
TX005197,1407.31,transaction_daily_limit_exceeded,UPI,24.0,True,1407.31,24.0,0.24770760687072194,Low,True,1407.31,0.0
TX005199,944.45,insufficient_funds,UPI,48.0,True,944.45,24.0,0.532999164578112,Medium,False,0.0,-944.45
TX005200,2188.46,bank_technical_error,UPI,72.0,True,2188.46,0.25,0.8809523809523809,High,True,2188.46,0.0
