transaction_id,customer_id,decline_reason,decline_bucket,amount_inr,payment_method,failure_timestamp,hour_of_day,day_of_month,day_of_week,retry_attempt_number,candidate_retry_hours,customer_previous_success_rate,customer_previous_failure_count,days_since_last_successful_payment,retry_success
TX005649,C01903,payment_risk_check_failed,DO_NOT_RETRY,1341.64,Debit Card,2026-02-13 04:33:48+05:30,4,13,4,1,0.25,1.0,0,7.385,0
TX005649,C01903,payment_risk_check_failed,DO_NOT_RETRY,1341.64,Debit Card,2026-02-13 04:33:48+05:30,4,13,4,2,0.5,1.0,0,7.385,0
TX005649,C01903,payment_risk_check_failed,DO_NOT_RETRY,1341.64,Debit Card,2026-02-13 04:33:48+05:30,4,13,4,3,1.0,1.0,0,7.385,0
TX005649,C01903,payment_risk_check_failed,DO_NOT_RETRY,1341.64,Debit Card,2026-02-13 04:33:48+05:30,4,13,4,4,2.0,1.0,0,7.385,0
TX005649,C01903,payment_risk_check_failed,DO_NOT_RETRY,1341.64,Debit Card,2026-02-13 04:33:48+05:30,4,13,4,5,4.0,1.0,0,7.385,0
TX005649,C01903,payment_risk_check_failed,DO_NOT_RETRY,1341.64,Debit Card,2026-02-13 04:33:48+05:30,4,13,4,6,6.0,1.0,0,7.385,0
TX005649,C01903,payment_risk_check_failed,DO_NOT_RETRY,1341.64,Debit Card,2026-02-13 04:33:48+05:30,4,13,4,7,12.0,1.0,0,7.385,0
TX005649,C01903,payment_risk_check_failed,DO_NOT_RETRY,1341.64,Debit Card,2026-02-13 04:33:48+05:30,4,13,4,8,24.0,1.0,0,7.385,0
TX005649,C01903,payment_risk_check_failed,DO_NOT_RETRY,1341.64,Debit Card,2026-02-13 04:33:48+05:30,4,13,4,9,48.0,1.0,0,7.385,0
TX005649,C01903,payment_risk_check_failed,DO_NOT_RETRY,1341.64,Debit Card,2026-02-13 04:33:48+05:30,4,13,4,10,72.0,1.0,0,7.385,0
TX005650,C00017,issuer_technical_error,SOFT_RETRY,50198.55,Credit Card,2026-04-11 12:12:23+05:30,12,11,5,1,0.25,0.5,1,1.247,0
TX005650,C00017,issuer_technical_error,SOFT_RETRY,50198.55,Credit Card,2026-04-11 12:12:23+05:30,12,11,5,2,0.5,0.5,1,1.247,0
TX005650,C00017,issuer_technical_error,SOFT_RETRY,50198.55,Credit Card,2026-04-11 12:12:23+05:30,12,11,5,3,1.0,0.5,1,1.247,0
TX005650,C00017,issuer_technical_error,SOFT_RETRY,50198.55,Credit Card,2026-04-11 12:12:23+05:30,12,11,5,4,2.0,0.5,1,1.247,1
TX005650,C00017,issuer_technical_error,SOFT_RETRY,50198.55,Credit Card,2026-04-11 12:12:23+05:30,12,11,5,5,4.0,0.5,1,1.247,1
TX005650,C00017,issuer_technical_error,SOFT_RETRY,50198.55,Credit Card,2026-04-11 12:12:23+05:30,12,11,5,6,6.0,0.5,1,1.247,0
TX005650,C00017,issuer_technical_error,SOFT_RETRY,50198.55,Credit Card,2026-04-11 12:12:23+05:30,12,11,5,7,12.0,0.5,1,1.247,0
TX005650,C00017,issuer_technical_error,SOFT_RETRY,50198.55,Credit Card,2026-04-11 12:12:23+05:30,12,11,5,8,24.0,0.5,1,1.247,0
TX005650,C00017,issuer_technical_error,SOFT_RETRY,50198.55,Credit Card,2026-04-11 12:12:23+05:30,12,11,5,9,48.0,0.5,1,1.247,0
TX005650,C00017,issuer_technical_error,SOFT_RETRY,50198.55,Credit Card,2026-04-11 12:12:23+05:30,12,11,5,10,72.0,0.5,1,1.247,0
TX005651,C01714,incorrect_cvv,HARD_FAILURE,6144.11,Debit Card,2026-06-10 12:23:45+05:30,12,10,2,1,0.25,0.3333333333333333,2,135.715,0
TX005651,C01714,incorrect_cvv,HARD_FAILURE,6144.11,Debit Card,2026-06-10 12:23:45+05:30,12,10,2,2,0.5,0.3333333333333333,2,135.715,0
TX005651,C01714,incorrect_cvv,HARD_FAILURE,6144.11,Debit Card,2026-06-10 12:23:45+05:30,12,10,2,3,1.0,0.3333333333333333,2,135.715,0
TX005651,C01714,incorrect_cvv,HARD_FAILURE,6144.11,Debit Card,2026-06-10 12:23:45+05:30,12,10,2,4,2.0,0.3333333333333333,2,135.715,0
TX005651,C01714,incorrect_cvv,HARD_FAILURE,6144.11,Debit Card,2026-06-10 12:23:45+05:30,12,10,2,5,4.0,0.3333333333333333,2,135.715,0
TX005651,C01714,incorrect_cvv,HARD_FAILURE,6144.11,Debit Card,2026-06-10 12:23:45+05:30,12,10,2,6,6.0,0.3333333333333333,2,135.715,0
TX005651,C01714,incorrect_cvv,HARD_FAILURE,6144.11,Debit Card,2026-06-10 12:23:45+05:30,12,10,2,7,12.0,0.3333333333333333,2,135.715,0
TX005651,C01714,incorrect_cvv,HARD_FAILURE,6144.11,Debit Card,2026-06-10 12:23:45+05:30,12,10,2,8,24.0,0.3333333333333333,2,135.715,0
TX005651,C01714,incorrect_cvv,HARD_FAILURE,6144.11,Debit Card,2026-06-10 12:23:45+05:30,12,10,2,9,48.0,0.3333333333333333,2,135.715,0
TX005651,C01714,incorrect_cvv,HARD_FAILURE,6144.11,Debit Card,2026-06-10 12:23:45+05:30,12,10,2,10,72.0,0.3333333333333333,2,135.715,0
TX005652,C01752,transaction_daily_limit_exceeded,SOFT_RETRY,909.7,Credit Card,2026-05-06 01:27:51+05:30,1,6,2,1,0.25,0.5,1,57.673,0
TX005652,C01752,transaction_daily_limit_exceeded,SOFT_RETRY,909.7,Credit Card,2026-05-06 01:27:51+05:30,1,6,2,2,0.5,0.5,1,57.673,0
TX005652,C01752,transaction_daily_limit_exceeded,SOFT_RETRY,909.7,Credit Card,2026-05-06 01:27:51+05:30,1,6,2,3,1.0,0.5,1,57.673,0
TX005652,C01752,transaction_daily_limit_exceeded,SOFT_RETRY,909.7,Credit Card,2026-05-06 01:27:51+05:30,1,6,2,4,2.0,0.5,1,57.673,1
TX005652,C01752,transaction_daily_limit_exceeded,SOFT_RETRY,909.7,Credit Card,2026-05-06 01:27:51+05:30,1,6,2,5,4.0,0.5,1,57.673,0
TX005652,C01752,transaction_daily_limit_exceeded,SOFT_RETRY,909.7,Credit Card,2026-05-06 01:27:51+05:30,1,6,2,6,6.0,0.5,1,57.673,0
TX005652,C01752,transaction_daily_limit_exceeded,SOFT_RETRY,909.7,Credit Card,2026-05-06 01:27:51+05:30,1,6,2,7,12.0,0.5,1,57.673,0
TX005652,C01752,transaction_daily_limit_exceeded,SOFT_RETRY,909.7,Credit Card,2026-05-06 01:27:51+05:30,1,6,2,8,24.0,0.5,1,57.673,0
TX005652,C01752,transaction_daily_limit_exceeded,SOFT_RETRY,909.7,Credit Card,2026-05-06 01:27:51+05:30,1,6,2,9,48.0,0.5,1,57.673,1
TX005652,C01752,transaction_daily_limit_exceeded,SOFT_RETRY,909.7,Credit Card,2026-05-06 01:27:51+05:30,1,6,2,10,72.0,0.5,1,57.673,0
TX005653,C00287,gateway_technical_error,SOFT_RETRY,10436.64,Credit Card,2026-01-08 21:56:27+05:30,21,8,3,1,0.25,0.55,0,-1.0,1
TX005653,C00287,gateway_technical_error,SOFT_RETRY,10436.64,Credit Card,2026-01-08 21:56:27+05:30,21,8,3,2,0.5,0.55,0,-1.0,0
TX005653,C00287,gateway_technical_error,SOFT_RETRY,10436.64,Credit Card,2026-01-08 21:56:27+05:30,21,8,3,3,1.0,0.55,0,-1.0,1
TX005653,C00287,gateway_technical_error,SOFT_RETRY,10436.64,Credit Card,2026-01-08 21:56:27+05:30,21,8,3,4,2.0,0.55,0,-1.0,0
TX005653,C00287,gateway_technical_error,SOFT_RETRY,10436.64,Credit Card,2026-01-08 21:56:27+05:30,21,8,3,5,4.0,0.55,0,-1.0,0
TX005653,C00287,gateway_technical_error,SOFT_RETRY,10436.64,Credit Card,2026-01-08 21:56:27+05:30,21,8,3,6,6.0,0.55,0,-1.0,0
TX005653,C00287,gateway_technical_error,SOFT_RETRY,10436.64,Credit Card,2026-01-08 21:56:27+05:30,21,8,3,7,12.0,0.55,0,-1.0,0
TX005653,C00287,gateway_technical_error,SOFT_RETRY,10436.64,Credit Card,2026-01-08 21:56:27+05:30,21,8,3,8,24.0,0.55,0,-1.0,0
TX005653,C00287,gateway_technical_error,SOFT_RETRY,10436.64,Credit Card,2026-01-08 21:56:27+05:30,21,8,3,9,48.0,0.55,0,-1.0,0
TX005653,C00287,gateway_technical_error,SOFT_RETRY,10436.64,Credit Card,2026-01-08 21:56:27+05:30,21,8,3,10,72.0,0.55,0,-1.0,0
TX005654,C01478,payment_timed_out,SOFT_RETRY,753.54,UPI,2026-04-22 14:49:28+05:30,14,22,2,1,0.25,0.5,1,45.937,0
TX005654,C01478,payment_timed_out,SOFT_RETRY,753.54,UPI,2026-04-22 14:49:28+05:30,14,22,2,2,0.5,0.5,1,45.937,0
TX005654,C01478,payment_timed_out,SOFT_RETRY,753.54,UPI,2026-04-22 14:49:28+05:30,14,22,2,3,1.0,0.5,1,45.937,0
TX005654,C01478,payment_timed_out,SOFT_RETRY,753.54,UPI,2026-04-22 14:49:28+05:30,14,22,2,4,2.0,0.5,1,45.937,0
TX005654,C01478,payment_timed_out,SOFT_RETRY,753.54,UPI,2026-04-22 14:49:28+05:30,14,22,2,5,4.0,0.5,1,45.937,0
TX005654,C01478,payment_timed_out,SOFT_RETRY,753.54,UPI,2026-04-22 14:49:28+05:30,14,22,2,6,6.0,0.5,1,45.937,0
TX005654,C01478,payment_timed_out,SOFT_RETRY,753.54,UPI,2026-04-22 14:49:28+05:30,14,22,2,7,12.0,0.5,1,45.937,0
TX005654,C01478,payment_timed_out,SOFT_RETRY,753.54,UPI,2026-04-22 14:49:28+05:30,14,22,2,8,24.0,0.5,1,45.937,0
TX005654,C01478,payment_timed_out,SOFT_RETRY,753.54,UPI,2026-04-22 14:49:28+05:30,14,22,2,9,48.0,0.5,1,45.937,0
TX005654,C01478,payment_timed_out,SOFT_RETRY,753.54,UPI,2026-04-22 14:49:28+05:30,14,22,2,10,72.0,0.5,1,45.937,0
TX005655,C00212,transaction_daily_limit_exceeded,SOFT_RETRY,2115.65,Credit Card,2026-01-04 01:56:26+05:30,1,4,6,1,0.25,0.55,0,-1.0,0
TX005655,C00212,transaction_daily_limit_exceeded,SOFT_RETRY,2115.65,Credit Card,2026-01-04 01:56:26+05:30,1,4,6,2,0.5,0.55,0,-1.0,0
TX005655,C00212,transaction_daily_limit_exceeded,SOFT_RETRY,2115.65,Credit Card,2026-01-04 01:56:26+05:30,1,4,6,3,1.0,0.55,0,-1.0,0
TX005655,C00212,transaction_daily_limit_exceeded,SOFT_RETRY,2115.65,Credit Card,2026-01-04 01:56:26+05:30,1,4,6,4,2.0,0.55,0,-1.0,0
TX005655,C00212,transaction_daily_limit_exceeded,SOFT_RETRY,2115.65,Credit Card,2026-01-04 01:56:26+05:30,1,4,6,5,4.0,0.55,0,-1.0,0
TX005655,C00212,transaction_daily_limit_exceeded,SOFT_RETRY,2115.65,Credit Card,2026-01-04 01:56:26+05:30,1,4,6,6,6.0,0.55,0,-1.0,0
TX005655,C00212,transaction_daily_limit_exceeded,SOFT_RETRY,2115.65,Credit Card,2026-01-04 01:56:26+05:30,1,4,6,7,12.0,0.55,0,-1.0,0
TX005655,C00212,transaction_daily_limit_exceeded,SOFT_RETRY,2115.65,Credit Card,2026-01-04 01:56:26+05:30,1,4,6,8,24.0,0.55,0,-1.0,0
TX005655,C00212,transaction_daily_limit_exceeded,SOFT_RETRY,2115.65,Credit Card,2026-01-04 01:56:26+05:30,1,4,6,9,48.0,0.55,0,-1.0,1
TX005655,C00212,transaction_daily_limit_exceeded,SOFT_RETRY,2115.65,Credit Card,2026-01-04 01:56:26+05:30,1,4,6,10,72.0,0.55,0,-1.0,1
TX005656,C00513,payment_cancelled,HARD_FAILURE,12426.8,UPI,2026-06-23 10:29:15+05:30,10,23,1,1,0.25,0.75,1,3.162,0
TX005656,C00513,payment_cancelled,HARD_FAILURE,12426.8,UPI,2026-06-23 10:29:15+05:30,10,23,1,2,0.5,0.75,1,3.162,0
TX005656,C00513,payment_cancelled,HARD_FAILURE,12426.8,UPI,2026-06-23 10:29:15+05:30,10,23,1,3,1.0,0.75,1,3.162,0
TX005656,C00513,payment_cancelled,HARD_FAILURE,12426.8,UPI,2026-06-23 10:29:15+05:30,10,23,1,4,2.0,0.75,1,3.162,0
TX005656,C00513,payment_cancelled,HARD_FAILURE,12426.8,UPI,2026-06-23 10:29:15+05:30,10,23,1,5,4.0,0.75,1,3.162,0
TX005656,C00513,payment_cancelled,HARD_FAILURE,12426.8,UPI,2026-06-23 10:29:15+05:30,10,23,1,6,6.0,0.75,1,3.162,0
TX005656,C00513,payment_cancelled,HARD_FAILURE,12426.8,UPI,2026-06-23 10:29:15+05:30,10,23,1,7,12.0,0.75,1,3.162,0
TX005656,C00513,payment_cancelled,HARD_FAILURE,12426.8,UPI,2026-06-23 10:29:15+05:30,10,23,1,8,24.0,0.75,1,3.162,0
TX005656,C00513,payment_cancelled,HARD_FAILURE,12426.8,UPI,2026-06-23 10:29:15+05:30,10,23,1,9,48.0,0.75,1,3.162,0
TX005656,C00513,payment_cancelled,HARD_FAILURE,12426.8,UPI,2026-06-23 10:29:15+05:30,10,23,1,10,72.0,0.75,1,3.162,0
TX005657,C01059,incorrect_card_details,HARD_FAILURE,2268.51,UPI,2026-06-15 20:17:09+05:30,20,15,0,1,0.25,0.6,2,57.112,0
TX005657,C01059,incorrect_card_details,HARD_FAILURE,2268.51,UPI,2026-06-15 20:17:09+05:30,20,15,0,2,0.5,0.6,2,57.112,0
TX005657,C01059,incorrect_card_details,HARD_FAILURE,2268.51,UPI,2026-06-15 20:17:09+05:30,20,15,0,3,1.0,0.6,2,57.112,0
TX005657,C01059,incorrect_card_details,HARD_FAILURE,2268.51,UPI,2026-06-15 20:17:09+05:30,20,15,0,4,2.0,0.6,2,57.112,0
TX005657,C01059,incorrect_card_details,HARD_FAILURE,2268.51,UPI,2026-06-15 20:17:09+05:30,20,15,0,5,4.0,0.6,2,57.112,0
TX005657,C01059,incorrect_card_details,HARD_FAILURE,2268.51,UPI,2026-06-15 20:17:09+05:30,20,15,0,6,6.0,0.6,2,57.112,0
TX005657,C01059,incorrect_card_details,HARD_FAILURE,2268.51,UPI,2026-06-15 20:17:09+05:30,20,15,0,7,12.0,0.6,2,57.112,0
TX005657,C01059,incorrect_card_details,HARD_FAILURE,2268.51,UPI,2026-06-15 20:17:09+05:30,20,15,0,8,24.0,0.6,2,57.112,0
TX005657,C01059,incorrect_card_details,HARD_FAILURE,2268.51,UPI,2026-06-15 20:17:09+05:30,20,15,0,9,48.0,0.6,2,57.112,0
TX005657,C01059,incorrect_card_details,HARD_FAILURE,2268.51,UPI,2026-06-15 20:17:09+05:30,20,15,0,10,72.0,0.6,2,57.112,0
TX005658,C01062,transaction_limit_exceeded,SOFT_RETRY,292.97,UPI,2026-03-11 12:54:06+05:30,12,11,2,1,0.25,0.4,3,11.899,0
TX005658,C01062,transaction_limit_exceeded,SOFT_RETRY,292.97,UPI,2026-03-11 12:54:06+05:30,12,11,2,2,0.5,0.4,3,11.899,0
TX005658,C01062,transaction_limit_exceeded,SOFT_RETRY,292.97,UPI,2026-03-11 12:54:06+05:30,12,11,2,3,1.0,0.4,3,11.899,0
TX005658,C01062,transaction_limit_exceeded,SOFT_RETRY,292.97,UPI,2026-03-11 12:54:06+05:30,12,11,2,4,2.0,0.4,3,11.899,0
TX005658,C01062,transaction_limit_exceeded,SOFT_RETRY,292.97,UPI,2026-03-11 12:54:06+05:30,12,11,2,5,4.0,0.4,3,11.899,0
TX005658,C01062,transaction_limit_exceeded,SOFT_RETRY,292.97,UPI,2026-03-11 12:54:06+05:30,12,11,2,6,6.0,0.4,3,11.899,0
TX005658,C01062,transaction_limit_exceeded,SOFT_RETRY,292.97,UPI,2026-03-11 12:54:06+05:30,12,11,2,7,12.0,0.4,3,11.899,0
TX005658,C01062,transaction_limit_exceeded,SOFT_RETRY,292.97,UPI,2026-03-11 12:54:06+05:30,12,11,2,8,24.0,0.4,3,11.899,0
TX005658,C01062,transaction_limit_exceeded,SOFT_RETRY,292.97,UPI,2026-03-11 12:54:06+05:30,12,11,2,9,48.0,0.4,3,11.899,0
TX005658,C01062,transaction_limit_exceeded,SOFT_RETRY,292.97,UPI,2026-03-11 12:54:06+05:30,12,11,2,10,72.0,0.4,3,11.899,0
TX005659,C00883,payment_timed_out,SOFT_RETRY,370.18,UPI,2026-04-24 17:37:41+05:30,17,24,4,1,0.25,1.0,0,103.231,0
TX005659,C00883,payment_timed_out,SOFT_RETRY,370.18,UPI,2026-04-24 17:37:41+05:30,17,24,4,2,0.5,1.0,0,103.231,1
TX005659,C00883,payment_timed_out,SOFT_RETRY,370.18,UPI,2026-04-24 17:37:41+05:30,17,24,4,3,1.0,1.0,0,103.231,1
TX005659,C00883,payment_timed_out,SOFT_RETRY,370.18,UPI,2026-04-24 17:37:41+05:30,17,24,4,4,2.0,1.0,0,103.231,0
TX005659,C00883,payment_timed_out,SOFT_RETRY,370.18,UPI,2026-04-24 17:37:41+05:30,17,24,4,5,4.0,1.0,0,103.231,0
TX005659,C00883,payment_timed_out,SOFT_RETRY,370.18,UPI,2026-04-24 17:37:41+05:30,17,24,4,6,6.0,1.0,0,103.231,0
TX005659,C00883,payment_timed_out,SOFT_RETRY,370.18,UPI,2026-04-24 17:37:41+05:30,17,24,4,7,12.0,1.0,0,103.231,0
TX005659,C00883,payment_timed_out,SOFT_RETRY,370.18,UPI,2026-04-24 17:37:41+05:30,17,24,4,8,24.0,1.0,0,103.231,0
TX005659,C00883,payment_timed_out,SOFT_RETRY,370.18,UPI,2026-04-24 17:37:41+05:30,17,24,4,9,48.0,1.0,0,103.231,0
TX005659,C00883,payment_timed_out,SOFT_RETRY,370.18,UPI,2026-04-24 17:37:41+05:30,17,24,4,10,72.0,1.0,0,103.231,0
TX005660,C01011,insufficient_funds,SOFT_RETRY,2128.11,Credit Card,2026-01-29 09:36:36+05:30,9,29,3,1,0.25,0.55,0,-1.0,0
TX005660,C01011,insufficient_funds,SOFT_RETRY,2128.11,Credit Card,2026-01-29 09:36:36+05:30,9,29,3,2,0.5,0.55,0,-1.0,1
TX005660,C01011,insufficient_funds,SOFT_RETRY,2128.11,Credit Card,2026-01-29 09:36:36+05:30,9,29,3,3,1.0,0.55,0,-1.0,0
TX005660,C01011,insufficient_funds,SOFT_RETRY,2128.11,Credit Card,2026-01-29 09:36:36+05:30,9,29,3,4,2.0,0.55,0,-1.0,0
TX005660,C01011,insufficient_funds,SOFT_RETRY,2128.11,Credit Card,2026-01-29 09:36:36+05:30,9,29,3,5,4.0,0.55,0,-1.0,0
TX005660,C01011,insufficient_funds,SOFT_RETRY,2128.11,Credit Card,2026-01-29 09:36:36+05:30,9,29,3,6,6.0,0.55,0,-1.0,1
TX005660,C01011,insufficient_funds,SOFT_RETRY,2128.11,Credit Card,2026-01-29 09:36:36+05:30,9,29,3,7,12.0,0.55,0,-1.0,1
TX005660,C01011,insufficient_funds,SOFT_RETRY,2128.11,Credit Card,2026-01-29 09:36:36+05:30,9,29,3,8,24.0,0.55,0,-1.0,0
TX005660,C01011,insufficient_funds,SOFT_RETRY,2128.11,Credit Card,2026-01-29 09:36:36+05:30,9,29,3,9,48.0,0.55,0,-1.0,0
TX005660,C01011,insufficient_funds,SOFT_RETRY,2128.11,Credit Card,2026-01-29 09:36:36+05:30,9,29,3,10,72.0,0.55,0,-1.0,1
TX005661,C01303,incorrect_card_details,HARD_FAILURE,18145.0,UPI,2026-03-10 02:54:49+05:30,2,10,1,1,0.25,0.3333333333333333,2,3.573,0
TX005661,C01303,incorrect_card_details,HARD_FAILURE,18145.0,UPI,2026-03-10 02:54:49+05:30,2,10,1,2,0.5,0.3333333333333333,2,3.573,0
TX005661,C01303,incorrect_card_details,HARD_FAILURE,18145.0,UPI,2026-03-10 02:54:49+05:30,2,10,1,3,1.0,0.3333333333333333,2,3.573,0
TX005661,C01303,incorrect_card_details,HARD_FAILURE,18145.0,UPI,2026-03-10 02:54:49+05:30,2,10,1,4,2.0,0.3333333333333333,2,3.573,0
TX005661,C01303,incorrect_card_details,HARD_FAILURE,18145.0,UPI,2026-03-10 02:54:49+05:30,2,10,1,5,4.0,0.3333333333333333,2,3.573,0
TX005661,C01303,incorrect_card_details,HARD_FAILURE,18145.0,UPI,2026-03-10 02:54:49+05:30,2,10,1,6,6.0,0.3333333333333333,2,3.573,0
TX005661,C01303,incorrect_card_details,HARD_FAILURE,18145.0,UPI,2026-03-10 02:54:49+05:30,2,10,1,7,12.0,0.3333333333333333,2,3.573,0
TX005661,C01303,incorrect_card_details,HARD_FAILURE,18145.0,UPI,2026-03-10 02:54:49+05:30,2,10,1,8,24.0,0.3333333333333333,2,3.573,0
TX005661,C01303,incorrect_card_details,HARD_FAILURE,18145.0,UPI,2026-03-10 02:54:49+05:30,2,10,1,9,48.0,0.3333333333333333,2,3.573,0
TX005661,C01303,incorrect_card_details,HARD_FAILURE,18145.0,UPI,2026-03-10 02:54:49+05:30,2,10,1,10,72.0,0.3333333333333333,2,3.573,0
TX005662,C00126,card_declined,SOFT_RETRY,1932.03,UPI,2026-01-11 12:07:20+05:30,12,11,6,1,0.25,0.55,0,-1.0,1
TX005662,C00126,card_declined,SOFT_RETRY,1932.03,UPI,2026-01-11 12:07:20+05:30,12,11,6,2,0.5,0.55,0,-1.0,0
TX005662,C00126,card_declined,SOFT_RETRY,1932.03,UPI,2026-01-11 12:07:20+05:30,12,11,6,3,1.0,0.55,0,-1.0,0
TX005662,C00126,card_declined,SOFT_RETRY,1932.03,UPI,2026-01-11 12:07:20+05:30,12,11,6,4,2.0,0.55,0,-1.0,0
TX005662,C00126,card_declined,SOFT_RETRY,1932.03,UPI,2026-01-11 12:07:20+05:30,12,11,6,5,4.0,0.55,0,-1.0,0
TX005662,C00126,card_declined,SOFT_RETRY,1932.03,UPI,2026-01-11 12:07:20+05:30,12,11,6,6,6.0,0.55,0,-1.0,0
TX005662,C00126,card_declined,SOFT_RETRY,1932.03,UPI,2026-01-11 12:07:20+05:30,12,11,6,7,12.0,0.55,0,-1.0,0
TX005662,C00126,card_declined,SOFT_RETRY,1932.03,UPI,2026-01-11 12:07:20+05:30,12,11,6,8,24.0,0.55,0,-1.0,0
TX005662,C00126,card_declined,SOFT_RETRY,1932.03,UPI,2026-01-11 12:07:20+05:30,12,11,6,9,48.0,0.55,0,-1.0,1
TX005662,C00126,card_declined,SOFT_RETRY,1932.03,UPI,2026-01-11 12:07:20+05:30,12,11,6,10,72.0,0.55,0,-1.0,0
TX005663,C00903,insufficient_funds,SOFT_RETRY,505.75,Debit Card,2026-02-08 19:04:57+05:30,19,8,6,1,0.25,0.0,1,-1.0,0
TX005663,C00903,insufficient_funds,SOFT_RETRY,505.75,Debit Card,2026-02-08 19:04:57+05:30,19,8,6,2,0.5,0.0,1,-1.0,0
TX005663,C00903,insufficient_funds,SOFT_RETRY,505.75,Debit Card,2026-02-08 19:04:57+05:30,19,8,6,3,1.0,0.0,1,-1.0,0
TX005663,C00903,insufficient_funds,SOFT_RETRY,505.75,Debit Card,2026-02-08 19:04:57+05:30,19,8,6,4,2.0,0.0,1,-1.0,0
TX005663,C00903,insufficient_funds,SOFT_RETRY,505.75,Debit Card,2026-02-08 19:04:57+05:30,19,8,6,5,4.0,0.0,1,-1.0,0
TX005663,C00903,insufficient_funds,SOFT_RETRY,505.75,Debit Card,2026-02-08 19:04:57+05:30,19,8,6,6,6.0,0.0,1,-1.0,0
TX005663,C00903,insufficient_funds,SOFT_RETRY,505.75,Debit Card,2026-02-08 19:04:57+05:30,19,8,6,7,12.0,0.0,1,-1.0,0
TX005663,C00903,insufficient_funds,SOFT_RETRY,505.75,Debit Card,2026-02-08 19:04:57+05:30,19,8,6,8,24.0,0.0,1,-1.0,1
TX005663,C00903,insufficient_funds,SOFT_RETRY,505.75,Debit Card,2026-02-08 19:04:57+05:30,19,8,6,9,48.0,0.0,1,-1.0,0
TX005663,C00903,insufficient_funds,SOFT_RETRY,505.75,Debit Card,2026-02-08 19:04:57+05:30,19,8,6,10,72.0,0.0,1,-1.0,0
TX005664,C01587,gateway_technical_error,SOFT_RETRY,8433.6,Debit Card,2026-05-13 23:58:54+05:30,23,13,2,1,0.25,0.0,1,-1.0,1
TX005664,C01587,gateway_technical_error,SOFT_RETRY,8433.6,Debit Card,2026-05-13 23:58:54+05:30,23,13,2,2,0.5,0.0,1,-1.0,0
TX005664,C01587,gateway_technical_error,SOFT_RETRY,8433.6,Debit Card,2026-05-13 23:58:54+05:30,23,13,2,3,1.0,0.0,1,-1.0,1
TX005664,C01587,gateway_technical_error,SOFT_RETRY,8433.6,Debit Card,2026-05-13 23:58:54+05:30,23,13,2,4,2.0,0.0,1,-1.0,0
TX005664,C01587,gateway_technical_error,SOFT_RETRY,8433.6,Debit Card,2026-05-13 23:58:54+05:30,23,13,2,5,4.0,0.0,1,-1.0,0
TX005664,C01587,gateway_technical_error,SOFT_RETRY,8433.6,Debit Card,2026-05-13 23:58:54+05:30,23,13,2,6,6.0,0.0,1,-1.0,0
TX005664,C01587,gateway_technical_error,SOFT_RETRY,8433.6,Debit Card,2026-05-13 23:58:54+05:30,23,13,2,7,12.0,0.0,1,-1.0,0
TX005664,C01587,gateway_technical_error,SOFT_RETRY,8433.6,Debit Card,2026-05-13 23:58:54+05:30,23,13,2,8,24.0,0.0,1,-1.0,0
TX005664,C01587,gateway_technical_error,SOFT_RETRY,8433.6,Debit Card,2026-05-13 23:58:54+05:30,23,13,2,9,48.0,0.0,1,-1.0,0
TX005664,C01587,gateway_technical_error,SOFT_RETRY,8433.6,Debit Card,2026-05-13 23:58:54+05:30,23,13,2,10,72.0,0.0,1,-1.0,0
TX005665,C00860,payment_timed_out,SOFT_RETRY,8713.52,Debit Card,2026-02-17 15:12:28+05:30,15,17,1,1,0.25,0.55,0,-1.0,0
TX005665,C00860,payment_timed_out,SOFT_RETRY,8713.52,Debit Card,2026-02-17 15:12:28+05:30,15,17,1,2,0.5,0.55,0,-1.0,1
TX005665,C00860,payment_timed_out,SOFT_RETRY,8713.52,Debit Card,2026-02-17 15:12:28+05:30,15,17,1,3,1.0,0.55,0,-1.0,1
TX005665,C00860,payment_timed_out,SOFT_RETRY,8713.52,Debit Card,2026-02-17 15:12:28+05:30,15,17,1,4,2.0,0.55,0,-1.0,0
TX005665,C00860,payment_timed_out,SOFT_RETRY,8713.52,Debit Card,2026-02-17 15:12:28+05:30,15,17,1,5,4.0,0.55,0,-1.0,0
TX005665,C00860,payment_timed_out,SOFT_RETRY,8713.52,Debit Card,2026-02-17 15:12:28+05:30,15,17,1,6,6.0,0.55,0,-1.0,1
TX005665,C00860,payment_timed_out,SOFT_RETRY,8713.52,Debit Card,2026-02-17 15:12:28+05:30,15,17,1,7,12.0,0.55,0,-1.0,0
TX005665,C00860,payment_timed_out,SOFT_RETRY,8713.52,Debit Card,2026-02-17 15:12:28+05:30,15,17,1,8,24.0,0.55,0,-1.0,0
TX005665,C00860,payment_timed_out,SOFT_RETRY,8713.52,Debit Card,2026-02-17 15:12:28+05:30,15,17,1,9,48.0,0.55,0,-1.0,0
TX005665,C00860,payment_timed_out,SOFT_RETRY,8713.52,Debit Card,2026-02-17 15:12:28+05:30,15,17,1,10,72.0,0.55,0,-1.0,0
TX005666,C01688,issuer_technical_error,SOFT_RETRY,17311.04,Debit Card,2026-04-14 16:14:54+05:30,16,14,1,1,0.25,0.0,1,-1.0,0
TX005666,C01688,issuer_technical_error,SOFT_RETRY,17311.04,Debit Card,2026-04-14 16:14:54+05:30,16,14,1,2,0.5,0.0,1,-1.0,1
